pair_id,carrier_id,profile,axial_ratio,core_fraction,m,n,both_valid,closed_phase_valid,clock_regime,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,growth_effect_bounded,log_growth_ratio
P00016,TORUS_T2_5,gaussian,-1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0236263728781445,1.0236263728781445,6.138162784447481,1.2625686442647412,-0.23894227138659674,26.29582982834253,-0.09010598511384792,3262.8730965840373,4217.705128597649,-0.2187435079913152,0.03196538820340277,0.05,7.578096745641938e-06,687.1282624312644,1.3207793553866565,0.7750169388273632,0.1809100592101901,nan,nan
P00017,TORUS_T2_5,gaussian,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.016661960927772293,-1.265008581607277,1.265008581607277,4.966911211935325,1.333059011949867,-0.06641172914149629,94.60957256198951,-0.5600736465380423,524.9388120410451,485.90193756007204,1.5405841721556495,0.3610514678978308,0.05,0.000743054013172369,96.8725014266304,1.3207793553866565,0.9577743447064611,0.05028222834544104,-0.06385217041461551,-0.12788545340425217
P00018,TORUS_T2_5,gaussian,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.024550657518346,1.024550657518346,6.132625323181813,1.296110675124214,-0.2715600176058679,23.137372587369498,-0.08707155367988173,3376.583766382328,3264.509810510792,-1.4924718840396853,0.00036517914491546074,0.05,5.7785422084872026e-08,532.3184832718679,1.3207793553866565,0.7757167412859888,0.2056058920805656,nan,nan
P00019,TORUS_T2_5,gaussian,-0.5,0.05,1,2,False,False,FAST_SWIRL_LOCKED,0.00826979718672073,-1.3896261686800333,1.3896261686800333,4.521493225151198,1.4075026230452288,-0.01787645436519547,351.4782729741207,-0.5584692223947435,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.0521259005242567,0.013534777245183517,nan,nan
P00020,TORUS_T2_5,gaussian,0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,1.389765086019534e-19,-1.027851985904858,1.027851985904858,6.1129281193617135,1.309961243247787,-0.2821092573429289,22.272169890340802,0.0819239921611124,3588.745945033839,3399.6100926921317,-0.928474272127295,0.0003249648029078505,0.05,2.6275275045448172e-08,556.1344786509783,1.3207793553866565,0.7782162718646943,0.21359302459746715,nan,nan
P00021,TORUS_T2_5,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,-3.289837616967429e-19,-1.5541127142736821,1.5541127142736821,4.042940547022065,1.5532096991604738,0.0009030151132083386,6958.006809936928,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1766633903955273,0.0006836986886004,nan,nan
P00022,TORUS_T2_5,gaussian,1.0,0.05,1,1,False,False,FAST_SWIRL_LOCKED,-1.780167883643201e-19,-1.0300024433794583,1.0300024433794583,6.100165438990932,1.3093118013289256,-0.2793093579494672,22.495434285865723,0.21289486421900244,1380.983969471134,1090.3703549522634,2.2548768533047165,0.0006026396582165461,0.05,4.7118931359722914e-07,178.74439076403615,1.3207793553866565,0.7798444450079449,0.2114731403169909,nan,nan
P00023,TORUS_T2_5,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00024,TORUS_T2_5,smooth_rankine,-1.0,0.05,1,1,True,True,FAST_SWIRL_LOCKED,0.00947533507437375,-1.3755863506367831,1.3755863506367831,4.567641503763824,1.381567911449112,-0.005981560812328812,1050.4257173527492,-1.0797848222257183,272.28054017573277,335.29900332220086,-1.8685045126062114,0.13400847873092486,0.05,0.000399668360525579,73.40746926962375,1.299188297090765,1.0588044502225689,0.004604075348987632,-0.004415005745173827,-0.008830987382129929
P00025,TORUS_T2_5,smooth_rankine,-1.0,0.05,1,2,True,True,FAST_SWIRL_LOCKED,0.02013498308752543,-1.2718183103486644,1.2718183103486644,4.940316754408948,1.301851644738348,-0.029420968722323915,213.5614692527802,-0.9388714567383637,313.1465895134851,228.8741416401005,-1.1595203645576675,0.05836339569677131,0.05,0.00025500104259901035,45.931304068825895,1.299188297090765,0.9789330100930023,0.022645654050460155,0.0004527563809876385,0.0009055573663874324
P00026,TORUS_T2_5,smooth_rankine,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.004591739905594089,-1.3855799879064392,1.3855799879064392,4.534696922602967,1.3917867289677432,-0.0056441245824963016,1113.2258360605922,-0.46526108637684277,631.9127115458875,348.68991360215307,-0.7673890577590778,0.10441922443974835,0.05,0.00029944877922742196,76.8937636965606,1.299188297090765,1.0664966664255893,0.004344346847285361,nan,nan
P00027,TORUS_T2_5,smooth_rankine,-0.5,0.05,1,2,False,True,FAST_SWIRL_LOCKED,8.018373311016975e-16,-1.3019882324100422,1.3019882324100422,4.825838783157902,1.316507673960124,-0.01451944155008178,432.7429044365826,-0.6923352399830699,424.65611699379275,427.85985682612545,1.434691515192377,0.0033661787682559914,0.05,7.851678945224389e-06,87.81368586799883,1.299188297090765,1.0021551420418018,0.011175779201979225,nan,nan
P00028,TORUS_T2_5,smooth_rankine,0.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,5.159075508616938e-18,-1.4175162805221917,1.4175162805221917,4.432531317993015,1.416798267040964,0.0007180134812276862,8750.79016126043,0.45011913457404723,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0910783938682291,0.0005526631380805331,nan,nan
P00029,TORUS_T2_5,smooth_rankine,0.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,nan,nan,nan,nan
P00030,TORUS_T2_5,smooth_rankine,1.0,0.05,1,1,False,False,FAST_SWIRL_LOCKED,-1.346063905883108e-18,-1.4268745584183438,1.4268745584183438,4.4034601851366295,1.4253213016775426,0.001553256740801201,4045.168543056567,0.8768253329500167,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.098281566739404,0.0011955593690917352,nan,nan
P00031,TORUS_T2_5,smooth_rankine,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,nan,nan,nan,nan
P00032,TORUS_T2_9,gaussian,-1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0233983794831698,1.0233983794831698,6.139530248575028,1.258401869284642,-0.23500348980147212,26.736561710158174,-0.07515843243737054,5293.755782042507,3404.180797185818,-2.9556255124301662,0.03553835389688687,0.05,1.0439214783394049e-05,554.4692605718362,1.3207793553866565,0.7748443184770792,0.17792789449883184,nan,nan
P00033,TORUS_T2_9,gaussian,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.014123442924637845,-1.277599422145097,1.277599422145097,4.917961920043828,1.3451302604550475,-0.0656061618383803,95.7712679894018,-0.43288147857907333,919.120835547376,620.7433450060067,0.8810699071177074,0.923281494319081,0.05,0.0014873803024226815,123.94199822649135,1.3207793553866565,0.9673072318510623,0.04967231019383566,-0.11432836196411648,-0.22967524964742192
P00034,TORUS_T2_9,gaussian,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0243078684366456,1.0243078684366456,6.1340789237217574,1.2951755087619126,-0.270867640325267,23.19651509362479,-0.08802509864724736,4519.965241720559,4479.335290371153,-1.0341276867504294,0.00041365104442485037,0.05,6.04460032788108e-08,730.2376356862044,1.3207793553866565,0.7755329186961594,0.20508167334730246,nan,nan
P00035,TORUS_T2_9,gaussian,-0.5,0.05,1,2,False,False,OTHER_BRANCH,0.009166358509140458,-1.5623386265276986,1.5623386265276986,4.021653949082716,1.556633623960477,0.005705002567221618,1101.346622222389,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1828914649187001,0.004319421365843112,nan,nan
P00036,TORUS_T2_9,gaussian,0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,-3.5984104993836613e-20,-1.0280793922513072,1.0280793922513072,6.111575968292246,1.3109311827206687,-0.2828517904693615,22.21370172963491,0.08207510866909357,4847.637642353859,4683.762029224293,-2.4737967245121952,0.0003332556723505716,0.05,2.4741360297909775e-08,766.3754903030476,1.3207793553866565,0.778388447743672,0.21415521776274055,nan,nan
P00037,TORUS_T2_9,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,-4.449343525635945e-18,-1.613663124969175,1.613663124969175,3.8937404034064484,1.5591842837053147,0.05447884126386038,115.33257979456442,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.2217507173988023,0.04124749606486071,nan,nan
P00038,TORUS_T2_9,gaussian,1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,2.0289886005956828e-19,-1.0306005425583837,1.0306005425583837,6.096625266256972,1.3118186332012522,-0.2812180906428685,22.34274933314616,0.21840426324372916,1821.7152924372008,1613.6863230209492,1.7543842878911002,0.0007811411406487653,0.049999999999999996,4.1223861043785285e-07,264.68517459195476,1.3207793553866565,0.7802972830815309,0.21291829668290224,nan,nan
P00039,TORUS_T2_9,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00040,TORUS_T2_9,smooth_rankine,-1.0,0.05,1,1,True,True,FAST_SWIRL_LOCKED,0.011853541434926592,-1.3670411330776737,1.3670411330776737,4.5961933076834365,1.3734519497285884,-0.006410816650914697,980.09125035312,-1.0412670694769366,382.1021503008302,432.64382651183774,-2.81690067725585,0.053890202147368574,0.05000000000000001,0.0001245593150050178,94.52391235831175,1.299188297090765,1.0522270991347824,0.004934478447250683,0.01982715262324563,0.03966288161778831
P00041,TORUS_T2_9,smooth_rankine,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.018517752220180088,-1.2744110671949747,1.2744110671949747,4.9302658058432485,1.3042921192529633,-0.029266090914823684,214.69164862045395,-1.0064027234664221,395.3391391014614,483.4025469583588,-0.4418352991851411,0.35726540607638885,0.05,0.0007390638642946994,97.20550516574494,1.299188297090765,0.9809286845091867,0.02252644284154837,-0.008088753504264844,-0.016178717787435695
P00042,TORUS_T2_9,smooth_rankine,-0.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.004743494435018404,-1.3785128502038,1.3785128502038,4.5579446765771365,1.3838612390500729,-0.006228690317890306,1008.7490285289601,-0.5419704242141025,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0610570102044978,0.004794293738511987,nan,nan
P00043,TORUS_T2_9,smooth_rankine,-0.5,0.05,1,2,False,True,FAST_SWIRL_LOCKED,-1.0671205555307847e-17,-1.3040581993076321,1.3040581993076321,4.818178598559127,1.3172290645889495,-0.01317086528131739,477.0518240811528,-0.6851163216752668,580.7340647084526,578.29068267097,1.3153466044325988,0.002938606013689468,0.049999999999999996,5.056411386255776e-06,118.86597572859833,1.299188297090765,1.0037484190919608,0.010137764718794441,nan,nan
P00044,TORUS_T2_9,smooth_rankine,0.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,6.580645505574449e-17,-1.412606630732151,1.412606630732151,4.447937005593004,1.413381605821643,-0.0007749750894920915,8107.596479388136,0.4314405041488525,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0872993806173903,0.0005965071354379275,nan,nan
P00045,TORUS_T2_9,smooth_rankine,0.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,nan,nan,nan,nan
P00046,TORUS_T2_9,smooth_rankine,1.0,0.05,1,1,False,False,FAST_SWIRL_LOCKED,2.5203207281544885e-17,-1.4230595864203621,1.4230595864203621,4.415265085972005,1.4235378336286564,-0.00047824720829425793,13137.944557145522,0.8760861676062768,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0953451394281941,0.00036811231240704915,nan,nan
P00047,TORUS_T2_9,smooth_rankine,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,nan,nan,nan,nan
P00048,TORUS_T3_4,gaussian,-1.0,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9769532578873208,0.9769532578873208,6.431408316061189,1.2553775766733755,-0.27842431878605467,22.566941474705295,0.0031608538950876684,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7396793824062453,0.210803051736485,nan,nan
P00049,TORUS_T3_4,gaussian,-1.0,0.05,1,2,False,False,OTHER_BRANCH,9.369100953354318e-05,-0.976270322993846,0.976270322993846,6.435907308860389,1.234426330974305,-0.2581560079804591,24.338714238466167,-0.021559901332386368,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.739162312775584,0.19545733125491221,nan,nan
P00050,TORUS_T3_4,gaussian,-0.5,0.05,1,1,False,False,OTHER_BRANCH,0.0,-1.032925233346758,1.032925233346758,6.082904264833939,1.3043753750018663,-0.27145014165510817,23.146737993464402,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7820573732728965,0.20552270184117277,nan,nan
P00051,TORUS_T3_4,gaussian,-0.5,0.05,1,2,False,False,OTHER_BRANCH,0.003680348873454536,-1.2700283940805586,1.2700283940805586,4.947279396637679,1.3970940896470263,-0.1270656955664678,49.44832103715094,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.9615749889645718,0.09620508910004084,nan,nan
P00052,TORUS_T3_4,gaussian,0.5,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9790260690458058,0.9790260690458058,6.417791625613612,1.2894018129212788,-0.31037574387547295,20.243802652634116,-0.023256425206942863,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7412487672925484,0.23499439373400174,nan,nan
P00053,TORUS_T3_4,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,1.0506332432697284e-18,-0.9798869942963271,0.9798869942963271,6.412152976570165,1.2947161596160717,-0.3148291653197446,19.957443589440963,-0.001831201885606101,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7419005985367377,0.23836620706989983,nan,nan
P00054,TORUS_T3_4,gaussian,1.0,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9800583720822377,0.9800583720822377,6.411031716233691,1.2843493567570368,-0.3042909846747991,20.648608153457232,-0.030162347127608576,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7420303535826595,0.23038744770940056,nan,nan
P00055,TORUS_T3_4,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,0.0002101869877118075,-0.5234113619303392,0.5234113619303392,12.00429674282809,1.1531247505086137,-0.6297133885782746,9.977849321840445,-0.0027952362475883786,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.3962897813292298,0.47677410008723736,nan,nan
P00056,TORUS_T3_4,smooth_rankine,-1.0,0.05,1,1,True,True,FAST_SWIRL_LOCKED,0.005522382611168481,-1.3974787248286278,1.3974787248286278,4.496086556129926,1.3984440076840456,-0.0013295309666003785,4725.866087380982,-1.0779171294268854,349.55015207167673,397.3342002028879,-2.1262616463166424,0.11599928238768971,0.05,0.0002919431811366255,88.37334318245405,1.299188297090765,1.0756552594862205,0.0010233550976233075,-0.10149254898518806,-0.20371943856442476
P00057,TORUS_T3_4,smooth_rankine,-1.0,0.05,1,2,True,True,FAST_SWIRL_LOCKED,0.015206070819377207,-1.3310667860988818,1.3310667860988818,4.7204132600998,1.3451826733245345,-0.014115887225652601,445.1144449327452,-1.0112946939655663,372.57794267104333,405.94994390434533,0.23178189658532464,0.10526268521936225,0.05,0.00025929923221162406,85.99881441222853,1.299188297090765,1.0245372353487954,0.010865158851308853,0.0028333232554704013,0.005667031652811504
P00058,TORUS_T3_4,smooth_rankine,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0028751158781027703,-1.4046190770457898,1.4046190770457898,4.473230792503865,1.4053631015825512,-0.001290468038535053,4868.919740400774,-0.5072433308304186,742.811336513757,869.8305865442304,-2.0866196035061884,0.10535132084174205,0.05000000000000001,0.00012111652695882893,194.45242753892154,1.299188297090765,1.0811512697513614,0.000993287917867457,nan,nan
P00059,TORUS_T3_4,smooth_rankine,-0.5,0.05,1,2,False,False,FAST_SWIRL_LOCKED,0.0023606023838757253,-1.3559469709001473,1.3559469709001473,4.633798697163271,1.367358627752535,-0.011411656852387542,550.5936069103778,-0.8666160838590411,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0436877964006297,0.008783681994320097,nan,nan
P00060,TORUS_T3_4,smooth_rankine,0.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,-7.194900641571824e-18,-1.421129034375422,1.421129034375422,4.421263062816116,1.4111993674865406,0.009929666888881417,632.7689918999278,0.44122300167717143,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0938591715748327,0.0076429774737939325,nan,nan
P00061,TORUS_T3_4,smooth_rankine,0.5,0.05,1,2,False,False,OTHER_BRANCH,-2.2363418120320433e-17,-1.4059246031974728,1.4059246031974728,4.469076999499001,1.4054502963730489,0.00047430682442395344,13247.090245455622,nan,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0821561480700828,0.0003650793541521695,nan,nan
P00062,TORUS_T3_4,smooth_rankine,1.0,0.05,1,1,False,False,FAST_SWIRL_LOCKED,1.9974115995745436e-17,-1.428137461888454,1.428137461888454,4.399566200631141,1.4154545248884733,0.012682936999980576,495.40459809815417,1.0250594667727833,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0992536378956315,0.009762200774422854,nan,nan
P00063,TORUS_T3_4,smooth_rankine,1.0,0.05,1,2,False,False,OTHER_BRANCH,1.2412195293572991e-17,-1.4203290309357015,1.4203290309357015,4.423753348926674,1.4203777580845256,-4.872714882409035e-05,128946.2950081993,nan,nan,nan,nan,nan,nan,nan,nan,1.299188297090765,1.0932433998337294,3.750584032599712e-05,nan,nan
P00064,TWIST_4_1,gaussian,-1.0,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.0239275827967647,1.0239275827967647,6.13635711425767,1.267044272267677,-0.24311668947091225,25.8443191245056,-0.10507207465258132,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7752449935114342,0.18407063108564425,nan,nan
P00065,TWIST_4_1,gaussian,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.013963733293267673,-1.2782247585214257,1.2782247585214257,4.915555942170609,1.3454381211978073,-0.06533472188838085,96.16915976031711,-0.4033193005332382,748.6115758104434,876.4844998130995,-0.4862948517580674,1.458613903442738,0.05,0.0016641639092040558,175.08470319097458,1.3207793553866565,0.9677806919894103,0.04946679520838982,-0.02097539846538224,-0.04195986399732169
P00066,TWIST_4_1,gaussian,-0.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.0563962851925828,1.0563962851925828,5.947754072264796,1.3120643741472489,-0.255668088954666,24.57555549020314,-0.08611172689391575,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7998279810205877,0.19357365627494946,nan,nan
P00067,TWIST_4_1,gaussian,-0.5,0.05,1,2,False,False,OTHER_BRANCH,0.009063005880114529,-1.5627785082354453,1.5627785082354453,4.020521957570313,1.5572530769933912,0.0055254312420540685,1137.1393529175152,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.183224511998784,0.004183462755924516,nan,nan
P00068,TWIST_4_1,gaussian,0.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.0275986830447978,1.0275986830447978,6.1144349548623085,1.3088748934141907,-0.2812762103693929,22.338132680783914,0.0818259672603976,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7780244889911757,0.21296230079781162,nan,nan
P00069,TWIST_4_1,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,-1.4907176996868075e-18,-1.613147534654333,1.613147534654333,3.8949849113001025,1.559915114742588,0.05323241991174488,118.03305800481377,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.221360349156946,0.040303794645670514,nan,nan
P00070,TWIST_4_1,gaussian,1.0,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.0293536315600003,1.0293536315600003,6.104010433865501,1.3064027267341003,-0.27704909517410004,22.678959854502246,0.20648762779800342,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7793532109370821,0.20976183042548713,nan,nan
P00071,TWIST_4_1,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
